Unnamed: 0,Name,Actor,Genre,Directors,Maturity,Story-line,Popularity,tconst,averageRating,imdb_rank,page_rank,page_rank_int
80115857,The Discovery,"Jason Segel, Rooney Mara, Robert Redford","Dramas, Independent Dramas, Romantic Dramas, Mysteries, Independent Films, Romantic Independent Films, Romantic Films, Sci-Fi & Fantasy",Charlie McDowell,16+ ,"A scientist whose proof of an afterlife caused a rash of suicides forges ahead with his research, while his disapproving son falls for a troubled woman.","Robert Redford, Jason Segel and Rooney Mara star in this sci-fi indie that premiered at the Sundance Film Festival.",tt5155780,6.3,547.0,7.61252153369113e-05,529.0
80217669,Top Boy,,"Series, British Programmes, Drama Programmes",,,"After being forced to flee his East London housing estate, a former kingpin returns home to take back his throne.",,tt1830379,8.2,98.5,0.003033548730209781,62.0
80119426,Dirk Gently's Holistic Detective Agency,"Samuel Barnett, Elijah Wood, Hannah Marks","Series, TV Programmes based on Books, American Programmes, Crime Programmes, Action & Adventure Programmes, Mystery Programmes, Sci-Fi & Fantasy Programmes, Comedy Programmes",,16+ ,"Eccentric amateur sleuth Dirk and his grudging assistant Todd make their way haphazardly through tangled, dangerous supernatural mysteries.","This comic sci-fi series is based on the novels by Douglas Adams (""The Hitchhiker's Guide to the Galaxy"").",tt4047038,8.4,58.0,0.00012102998213658093,392.0
80095697,Disenchantment,"Abbi Jacobson, Eric André, Nat Faxon","Animation, Adult Animation, Series, American Programmes, Action & Adventure Programmes, Sci-Fi & Fantasy Programmes, Comedy Programmes",,13+ ,"Princess duties call, but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals.","Matt Groening's animated fantasy series features a stellar vocal cast, including Abbi Jacobson, Nat Faxon and Eric Andre.",tt5363918,7.3,298.5,0.000516636324707261,239.0
70305883,Marco Polo,"Lorenzo Richelmy, Benedict Wong, Chin Han","Period Pieces, Series, American Programmes, Action & Adventure Programmes, Drama Programmes",,16+ ,"Set in a world of greed, betrayal, sexual intrigue and rivalry, “Marco Polo” is based on the famed explorer’s adventures in Kublai Khan’s court.","Series creator John Fusco also wrote the films ""Young Guns,"" ""Thunderheart"" and ""Hidalgo.""",tt8565346,5.7,640.5,0.00018178945840810517,347.0
80074220,3%,"João Miguel, Bianca Comparato, Michel Gomes","Series, Brazilian TV Programmes, Teen Programmes, Drama Programmes, Sci-Fi & Fantasy Programmes",,16+ ,"In a future where the elite inhabit an island paradise far from the crowded slums, you get one chance to join the 3% saved from squalor.","Director César Charlone was nominated for an Oscar in cinematography for the acclaimed Brazilian film ""City of God.""",tt4922804,7.5,242.5,0.0005676890999461233,236.0
80130521,The Worst Witch,"Bella Ramsey, Clare Higgins, Meibh Campbell","Series, TV Programmes based on Books, British Programmes, Kids’ Programmes",,7+ ,"After stumbling into a school for witches, a bumbling heroine comes to realize that she just might belong there. Based on Jill Murphy's beloved books.",,tt5721172,7.5,242.5,0.0019420408578532408,128.0
80212245,The Dragon Prince,"Jack De Sena, Paula Burrows, Sasha Rojen","Animation, Series, Kids’ Programmes, Action & Adventure Programmes, Sci-Fi & Fantasy Programmes, TV Cartoons",,7+ ,An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.,,tt8688814,8.4,58.0,0.0021747518876846805,106.0
80050008,A Series of Unfortunate Events,"Neil Patrick Harris, Patrick Warburton, Malina Weissman","Series, Award-winning TV Programmes, TV Programmes based on Books, Kids’ Programmes, Action & Adventure Programmes, Drama Programmes, Comedy Programmes",,7+ ,"The extraordinary Baudelaire orphans face trials, tribulations and the evil Count Olaf in their fateful quest to unlock long-held family secrets.",Neil Patrick Harris leads a starry ensemble in this Emmy-nominated reimagining of the acclaimed children’s books.,tt4834206,7.9,157.5,0.002130279703832757,108.0
80214792,Creeped Out,"Victoria Diamond, William Romain, Sydney Wade","Series, British Programmes, Kids’ Programmes",,7+ ,"A masked figure known as ""The Curious"" collects tales of dark magic, otherworldly encounters and twisted technology in this kids anthology series.",,tt7573024,6.5,499.5,0.003272311273073374,43.0
80023612,Kong: King of the Apes,"Lee Tockar, Sam Vincent, Alessandro Juliani","Animation, Series, Kids’ Programmes, TV Cartoons",,7+ ,"In 2050, an evil scientist is about to unleash an army of robotic dinosaurs. Now it's up to Kong and friends to fight back and save the day.",,tt5462936,5.8,628.0,0.0018202294648366423,144.0
80095435,Greenhouse Academy,"Ariel Mortman, Finn Roberts, Chris O'Neal","Series, Teen Programmes, Kids’ Programmes, Drama Programmes",,7+ ,"When teen siblings Hayley and Alex enter an elite boarding school, they find rivalry, romance and a mystery related to the recent loss of their mom.","Based on the award-winning Israeli series ""Ha-Hamama"" and produced by that series' creator, Giora Chamizer.",tt6076336,7.6,224.0,0.0004135031455808937,265.0
80022632,Between,"Jennette McCurdy, Jesse Carere, Ryan Allen","Series, Canadian TV Programmes, Teen Programmes, Drama Programmes, Mystery Programmes, Sci-Fi & Fantasy Programmes",,16+ ,"After a mysterious disease kills every resident over 21 years old, survivors of a town must fend for themselves when the government quarantines them.",,tt4132692,6.0,606.0,0.00035463580771074725,278.0
80240691,The Forest,"Samuel Labarthe, Suzanne Clément, Alexia Barlier","Series, French TV Programmes, Crime Programmes, Drama Programmes, Mystery Programmes",,16+ ,"When a teen girl disappears from a village near the Ardennes Forest, local police and a concerned teacher begin to uncover a web of unsettling secrets.",,tt6248734,7.7,203.5,0.0004466379876862213,256.0
80184405,The Innocents,"Sorcha Groundsell, Percelle Ascott, Guy Pearce","Teen Romance, Series, Teen Programmes, Romance Programmes, British Programmes, Drama Programmes, Sci-Fi & Fantasy Programmes",,13+ ,Runaway teen lovers June and Harry find themselves swept up in a dangerous and confusing new world when June begins to display mysterious abilities.,"Guy Pearce (""Memento"") joins young stars Sorcha Groundsell and Percelle Ascott in this gripping supernatural love story.",tt8021824,6.3,547.0,0.0015977416718120992,179.0
80098200,Spectral,"James Badge Dale, Emily Mortimer, Bruce Greenwood","Hollywood Films, Action & Adventure, Action Thrillers, Military Action & Adventure, Sci-Fi Thrillers, Sci-Fi & Fantasy, Action Sci-Fi & Fantasy",Nic Mathieu,16+ ,"When an otherworldly force wreaks havoc on a war-torn European city, an engineer teams up with an elite Special Ops unit to stop it.",,tt5457878,6.4,521.0,0.00012797698997977028,385.0
80092885,ARQ,"Robbie Amell, Rachael Taylor, Shaun Benson","Thrillers, Sci-Fi Thrillers, Sci-Fi & Fantasy, Cyberpunk, Time Travel Sci-Fi & Fantasy",Tony Elliott,16+ ,"Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity.","Rachael Taylor (""Jessica Jones"") co-stars in this serpentine sci-fi movie from ""Orphan Black"" writer Tony Elliott.",tt5640450,6.4,521.0,9.540227706539038e-05,455.0
80197912,Beyond Stranger Things,"Jim Rash, Matt Duffer, Ross Duffer","Series, Reality, Variety & Talk Shows, American Programmes, Teen Programmes, Sci-Fi & Fantasy Programmes, Stand-up & Chat Shows",,13+ ,"Secrets from the ""Stranger Things 2"" universe are revealed as cast and guests discuss the latest episodes with host Jim Rash. Caution: spoilers ahead!",,tt7570990,7.6,224.0,0.0015354832646878615,187.0
80191372,A Prayer Before Dawn,"Joe Cole, Vithaya Pansringarm, Panya Yimmumphai","International Films, French Films, Action & Adventure, Dramas, Biographical Dramas, Dramas based on a book, Dramas based on real life, Sports Dramas, Sports Films",Jean-Stéphane Sauvaire,16+ ,"Old habits land boxer Billy Moore in a notorious Thai prison, where he must earn his freedom by fighting Muay Thai tournaments. Based on real events.",,tt4080956,6.9,409.0,0.00031635926038014545,284.0
80063265,The Do-Over,"Adam Sandler, David Spade, Paula Patton","Hollywood Films, Action & Adventure, Action Comedies, Comedies, Wacky Comedies",Steve Brill,16+ ,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,,tt4769836,5.7,640.5,8.961918365992974e-05,476.0
80044950,The OA,"Brit Marling, Jason Isaacs, Emory Cohen","Series, American Programmes, Drama Programmes, Mystery Programmes",,16+ ,"Seven years after vanishing from her home, a young woman returns with mysterious new abilities and recruits five strangers for a secret mission.","Star Brit Marling and director Zal Batmanglij also teamed up on the award-winning film ""Sound of My Voice.""",tt4635282,7.8,180.0,0.00042911806099689084,260.0
80175802,The Sinner,"Jessica Biel, Bill Pullman, Christopher Abbott","Series, TV Programmes based on Books, American Programmes, Crime Programmes, Drama Programmes, Mystery Programmes",,16+ ,"When a chilling murder sends shockwaves through a small town, a haunted detective's hunt for answers unravels a web of sinister secrets.",Bill Pullman stars as Detective Harry Ambrose in this Golden Globe-nominated anthology series.,tt6048596,8.0,139.0,0.00028073095572928047,295.0
80179394,Dynasty,"Elizabeth Gillies, Nathalie Kelley, Grant Show","Series, American Programmes, Drama Programmes",,13+ ,The Carringtons and the Colbys feud for control over their fortune -- and their children -- in this updated reboot of the classic prime-time soap.,,tt6128300,7.2,327.0,0.0002608194181139274,302.0
80117551,Everything Sucks!,"Jahi Di'Allo Winston, Peyton Kennedy, Patch Darragh","Series, American Programmes, Teen Programmes, Drama Programmes, Comedy Programmes",,13+ ,"It's 1996 in a town called Boring, where high school misfits in the AV and drama clubs brave the ups and downs of teenage life in the VHS era.",,tt7078710,7.6,224.0,0.0003611277585996244,277.0
80117038,Big Mouth,"Nick Kroll, John Mulaney, Jessi Klein","Animation, Adult Animation, Series, American Programmes, Comedy Programmes",,16+ ,Teenage friends find their lives upended by the wonders and horrors of puberty in this edgy comedy from real-life pals Nick Kroll and Andrew Goldberg.,"A star-packed cast features Nick Kroll, John Mulaney, Jordan Peele, Jenny Slate, Maya Rudolph, Fred Armisen and more.",tt6524350,8.1,120.0,0.00032986842145057944,280.0
80095815,Santa Clarita Diet,"Drew Barrymore, Timothy Olyphant, Liv Hewson","Series, American Programmes, Horror Programmes, Comedy Programmes",,16+ ,They're ordinary husband and wife realtors until she undergoes a dramatic change that sends them down a road of death and destruction. In a good way.,Drew Barrymore and Timothy Olyphant team up with Emmy-nominated creator Victor Fresco for this genre-bending comedy.,tt5580540,7.8,180.0,0.0003710020714482315,275.0
80097349,The Fundamentals of Caring,"Paul Rudd, Craig Roberts, Selena Gomez","Comedies, Dark Comedies, Dramas, Dramas based on a book, Independent Dramas, Independent Films, Independent Comedies",Rob Burnett,16+ ,"In this inspirational buddy comedy, a young shut-in and his caregiver take a road trip in search of landmarks, but end up finding hope and friendship.",Selena Gomez appears as a tough runaway who befriends a snarky teen with muscular dystrophy (BAFTA winner Craig Roberts).,tt2452386,7.3,298.5,0.00012199612150023244,390.0
80130625,6 Balloons,"Abbi Jacobson, Dave Franco, Jane Kaczmarek","Critically-acclaimed Films, Dramas, Independent Dramas, Independent Films",Marja Lewis Ryan,16+ ,A loyal sister struggles to stay afloat while driving her heroin-addicted brother to a detox center and looking after his 2-year-old daughter.,,tt6142496,5.8,628.0,8.099578629233982e-05,505.0
80115671,Girlboss,"Britt Robertson, Ellie Reed, Johnny Simmons","Series, TV Programmes based on Books, American Programmes, Comedy Programmes",,16+ ,"Rebellious and broke, Sophia stumbles into creating an online business and learns how to be the boss. A comedy inspired by the best-selling memoir.","Britt Robertson stars in this comedy series created by the Emmy-nominated writer of ""Pitch Perfect.""",tt5706996,7.1,357.5,0.0002291096683634617,309.0
80991329,Larva Island,"Hong Bum-ki, Eddy Lee, Ahn Hyo-min","Animation, Series, Asian Programmes, Kids’ Programmes, Little Kids TV, Comedy Programmes, Little Kids, TV Cartoons",,7+ ,"Stranded on a tropical island, two silly larva buddies find slapstick fun in everything from discovering food to meeting new animal friends.",,tt9077194,7.4,267.0,0.0026070070869398353,88.0
80232279,Gnome Alone,"Becky G., Josh Peck, Tara Strong","Animation, Children & Family Films, Comedies",Peter Lepeniotis,7+ ,"After moving into a new house with her mom, high schooler Chloe discovers a troupe of talking garden gnomes who need her help saving the world.",,tt5851786,5.7,640.5,,
80179782,The Epic Tales of Captain Underpants,"Nat Faxon, Jay Gragnani, Ramone Hamilton","Animation, Series, TV Programmes based on Books, Kids’ Programmes, Comedy Programmes, Superheroes, TV Cartoons",,7+ ,Fourth-grade friends George and Harold have a shared love of pranks and comic books -- and turning their principal into an undies-wearing superhero.,Sean Astin narrates this epic animated series based on the novels by author/illustrator Dav Pilkey.,tt7741830,7.0,388.0,0.0016580117517635941,172.0
